missed_payments_6months,monthly_bill_amount,payment_amount_trend,usage_trend_percent,peak_hour_usage_ratio,avg_monthly_usage_gb,service_outages_3months,network_stability_score,call_drops_per_month,cs_tickets_3months,unresolved_tickets,avg_resolution_time_hours,customer_engagement_score,app_usage_frequency_change,feature_usage_breadth,service_downgrades_6months,service_cancellation_attempts,nps_score,last_survey_rating,years_as_customer,historical_satisfaction_avg,dissatisfaction
2,54.89265912,-15.30912922,-8.794717242,0.676709327,143.7751559,2,73.51926202,2,1,0,29.92414182,32.47945029,21.99396443,5.233056532,2,1,-11,2.117513851,1.761061698,2.710376917,1
4,110.9474312,6.147306626,-15.78776646,0.624251886,50.46319069,0,88.21960099,13,0,0,13.59607238,84.62773725,-30.76168188,7.377676282,2,1,-53,2.214882898,7.361133441,4.04403332,1
2,153.3814611,14.04147754,16.83153091,0.230135607,35.91058036,6,67.50017828,4,1,1,8.78417606,90.53932329,32.18713549,4.745977127,2,1,60,2.010214068,1.988464051,4.878650558,1
0,120.7469514,17.26432382,-13.51163787,0.243741101,12.76348648,3,90.02393827,11,6,3,41.25932763,45.18824937,-17.3867673,9.007620423,1,1,64,8.714522479,2.604859287,2.910654878,1
5,174.6327216,18.90313671,19.35685911,0.44172397,76.61163617,0,69.43986424,2,9,0,66.91183981,0.906309819,-5.601137303,9.85168277,1,1,33,2.889708478,2.865196151,1.024620315,1
5,134.8692365,11.24467385,-4.575704781,0.377174296,122.0843605,7,65.74179024,10,5,4,4.889880403,79.25310589,27.23409756,7.028582578,1,1,22,6.788365708,1.617792305,3.385068538,1
1,103.43178,-14.41190287,10.05299396,0.339430594,84.52636857,5,67.41635401,14,3,4,30.93035162,28.50688405,12.53923997,8.774313015,2,0,16,5.645497296,8.49551623,3.615863489,1
1,187.2775553,14.12447297,-24.26788117,0.368602699,93.12023518,5,67.28252516,10,0,0,51.23501608,0.988786502,-19.19746482,5.571399405,2,0,-20,5.899509207,6.106163189,4.312073224,1
0,36.17009169,-4.001597065,7.431559481,0.682089646,181.790152,1,80.51451518,14,0,1,33.85083605,80.4988559,-11.37970755,9.411587563,0,1,70,2.758918226,8.3474813,1.797627924,1
0,113.027806,9.196452552,-2.893939276,0.757536832,76.16853873,0,93.79190325,0,4,1,58.26121217,51.74141888,-19.4213186,8.484278371,2,1,-1,6.717214841,4.937293135,3.097310534,1
2,142.3328618,1.250720198,5.196507791,0.443061617,107.6580029,1,63.18420308,6,0,2,13.75481743,68.52107463,9.477016728,9.926007146,2,1,77,1.38790481,5.195630401,2.788526002,1
0,172.1299264,13.14424535,-19.91914754,0.743666601,158.8940724,3,88.27825274,3,6,3,69.13118856,91.46898211,-16.73754668,6.607843618,1,1,73,9.941250486,6.161446301,3.657761845,1
2,121.9966092,-2.979770686,14.2124247,0.392897421,85.34312864,1,86.17385839,13,0,1,28.34654657,54.11738301,22.56976948,8.012860662,0,1,-28,1.240830158,3.709195439,1.255772255,1
4,180.5380124,-17.52824757,21.76782465,0.485862192,128.196473,0,94.90079807,6,0,2,25.25144394,50.31940726,7.978715858,5.88581326,0,1,-73,1.451408866,4.965840948,4.536051727,1
1,102.4670621,2.272948435,-16.99561199,0.335617399,173.8491047,6,69.76590242,2,1,4,63.09701141,29.06621213,-35.42933883,3.332080938,0,1,94,3.921826779,5.469151291,3.044629617,1
1,83.91185947,-13.14837781,-24.25712667,0.584285625,190.4089185,7,78.00439435,11,9,4,41.03455926,30.51938344,-18.97313813,4.19279654,1,0,-90,8.484628202,9.535424362,4.50818178,1
5,195.5480481,18.62070529,-28.58168484,0.787388669,37.94396138,5,97.03309498,14,2,4,37.66754828,79.6542066,-27.85525581,9.046048733,0,1,47,3.314702906,8.829081318,2.360948527,1
5,143.420763,1.078522633,8.518290027,0.562095858,186.0516488,3,86.39973801,14,0,0,52.61543229,44.90292456,-10.96867874,1.503531519,0,1,-14,5.247415124,1.292458475,3.614088859,1
1,102.3822915,2.142351753,6.425642165,0.41468845,103.5020957,5,75.55073651,10,8,3,42.16823092,16.35262086,1.598408621,6.323318975,1,0,57,1.161795981,0.412824668,4.826900597,1
4,179.2922553,16.29062851,2.801844763,0.588690468,59.06643378,2,65.25649531,4,9,2,12.53861078,9.4528764,0.676285728,4.352356293,0,0,0,1.709913848,6.803339518,4.773516763,1
4,146.1236704,4.983409806,-16.08317423,0.273752407,97.23579369,7,70.49940032,4,7,3,48.86803122,47.29201169,25.45236766,4.480232842,2,1,-65,6.471694437,0.491986666,4.776411019,1
3,138.4489,-7.890824912,-6.545640246,0.733195448,196.2061893,9,83.2486191,14,4,0,10.47629043,46.49550236,-31.08281364,8.961140858,2,0,-1,2.749226225,0.60351065,1.171787362,1
2,153.8514481,-8.156215323,5.668580111,0.50185037,103.5974379,1,88.7267179,12,1,2,58.21589708,65.34582782,44.64728293,8.684401371,2,0,18,7.248291067,1.592633968,2.612064004,1
5,155.5098286,0.063145996,-0.193988468,0.469609845,72.46280595,4,64.97687547,1,4,2,71.27129844,47.10674777,-15.71548931,6.38958138,2,0,-3,8.068520575,3.517070909,1.24312503,1
2,113.8071758,14.66432916,29.26713121,0.551518873,130.3461623,0,83.9838904,10,5,1,27.79452137,14.34757041,-19.97511531,3.456269627,2,1,95,8.653007795,4.349961119,2.237908053,1
5,101.2822854,11.78917363,-21.81361485,0.574870318,55.62766757,5,82.01405115,9,0,3,32.57766877,50.78028848,18.51785782,5.279107115,2,1,-13,2.204194042,5.193780347,1.69831238,1
3,184.5780558,18.50962344,11.70867324,0.243065484,24.41403234,1,80.55821787,11,3,3,4.296789539,90.67894039,30.55166287,4.674640544,2,0,-65,5.099576941,9.92288193,3.480549696,1
1,114.5321157,-17.12455509,-5.740873914,0.609570333,34.48714716,3,87.60492471,1,8,1,1.975056354,15.94414116,-12.15282352,4.182562263,2,1,-43,9.523733049,3.852327547,4.122984605,1
2,66.68967844,-9.266957241,-4.308023104,0.345159008,34.3287094,5,93.4979838,3,1,4,66.42077278,68.9754641,24.68469749,1.925070207,2,1,-73,7.948751882,2.427530965,3.053387861,1
5,118.6724736,-16.79169169,13.05586594,0.62837158,38.86151177,9,72.91958733,14,4,0,10.13230829,59.3859265,38.37359561,5.88802498,1,1,-62,2.052643437,5.752524086,4.181892293,1
2,35.85175699,10.04316776,11.54616908,0.693520877,36.3771628,7,95.5604876,3,0,3,32.65029108,74.85857267,26.68036652,3.716481681,1,0,-35,5.522502205,2.151509526,1.051253186,1
1,152.9641198,-14.36665243,29.47535962,0.682375105,131.7662015,7,66.4253445,3,3,1,58.89017829,15.06002734,-46.58035144,6.947271486,2,0,70,9.301425237,9.405434318,4.281905459,1
0,51.58729004,-16.00454728,-22.29634263,0.53150058,44.55721604,5,66.92095479,5,3,2,64.14163195,94.16053369,32.73689114,3.872835422,1,0,-96,4.96034925,2.59254302,1.713440899,1
5,48.99312511,2.466888284,-23.75342104,0.512101935,75.67678383,3,70.67088254,1,5,1,37.87723566,62.09664278,27.44809585,4.880471438,1,0,40,8.53675848,9.899341357,2.843743606,1
0,190.8805443,-3.540611515,13.46032903,0.285725577,180.3897979,7,64.78123478,5,9,4,41.11730927,84.70711377,16.92902382,1.471243368,2,1,-92,5.462593491,4.186681904,2.770342464,1
3,161.3346358,8.60405355,4.70321502,0.66520769,100.0527116,7,69.21276899,6,8,0,48.54756204,24.66067637,26.00224191,9.932842629,2,1,2,1.961305095,8.126860074,4.492622117,1
4,100.418892,-0.519384332,-13.55036001,0.362845628,136.8359703,9,64.25647052,10,2,4,69.25815538,73.94128894,47.94253958,5.568493449,1,1,-44,2.330694335,6.48280325,4.863916589,1
2,70.72794421,-2.986616162,-25.23483786,0.498017254,42.74077553,0,92.87009668,9,8,2,43.78956723,78.10307043,-6.888711218,1.218138347,2,0,-74,1.420081775,9.334941744,2.020483866,1
5,173.3933817,-2.97998205,-24.86050502,0.370564456,46.53491357,3,65.55875968,2,5,2,40.72274342,39.74352724,-43.2776765,5.871075929,2,0,88,2.757832665,6.254269529,1.26965269,1
2,194.6592534,14.87505522,23.65145248,0.280297018,17.76503709,3,89.8919023,10,6,2,2.031923604,38.39534529,-3.911003037,8.833185994,2,1,2,9.042526899,5.812179794,3.60208713,1
3,116.4201978,-4.190973971,-18.48796052,0.577734618,42.09766198,6,61.91655472,11,9,2,6.747428844,65.7796265,-45.35663446,7.952969208,2,0,77,6.851782413,6.528524446,3.011362347,1
3,128.6129323,-6.664114889,-10.59770627,0.232599221,62.93216442,6,97.9408131,7,1,1,41.97918549,9.340768176,-20.57495919,7.308160157,1,0,-19,7.649712414,7.864655321,3.262820568,1
2,71.31909355,-6.458596919,-16.40061587,0.64918714,43.63199201,7,88.4464035,1,9,2,67.47306753,73.56241502,8.68797918,2.255181891,0,1,61,6.594953126,8.988416322,1.185080851,1
5,130.1725449,-12.13596813,-8.70022165,0.390552077,26.85348141,4,60.27186194,10,5,2,62.53508574,4.288675984,-19.03771071,6.919633711,1,0,-16,4.478853629,2.668149001,4.101239286,1
1,98.10159796,14.42755402,-25.83456944,0.200080816,32.92081551,6,90.55426001,7,5,1,70.76310353,19.05903011,18.53952459,7.896685402,0,0,-36,2.951750195,2.008870919,1.92941366,1
1,173.7483449,-14.1347674,1.143587454,0.506677484,97.54796593,7,80.56327683,12,1,2,38.47621667,66.41437572,32.19863277,6.151771576,0,1,72,9.330531256,0.343496957,2.339747124,0
4,94.10921337,16.34442951,-25.94324618,0.228111145,49.2034065,8,91.17460681,10,1,4,56.94309663,9.832366709,-7.956082072,9.034741041,0,0,-14,5.633468034,3.70079203,1.91341485,1
2,140.2924552,-8.661291124,18.02139047,0.365701735,79.2112736,2,80.89987236,4,1,4,60.66842354,97.18420915,40.01379513,3.492908036,1,1,-67,5.329898931,8.461850228,4.783778242,1
2,64.58922228,15.97707289,-15.97727509,0.624185892,105.6492815,2,85.64099431,1,9,3,47.01024767,86.83962095,-42.01610686,3.179302298,1,1,-1,9.964936797,0.698574286,1.674887266,1
5,45.4143821,11.63282627,2.400714876,0.237613773,141.1750174,3,91.45326622,6,0,4,25.0512432,62.63023324,34.01131642,8.826127704,1,0,35,4.455369895,5.385200765,3.929276016,1
2,36.86038739,3.279500838,22.80474525,0.703603095,17.46930657,4,76.20432218,13,4,0,34.36846886,81.90574557,32.85731454,6.628584187,1,1,-7,8.687127834,6.947886362,1.982989176,1
5,100.6597243,6.778800157,9.052642143,0.202291954,161.8879758,9,60.10832599,1,7,0,61.91211213,88.75800486,-17.80061037,1.013024985,1,0,-53,8.761096543,8.368530331,2.699678476,1
2,57.79988264,-6.966236367,1.977467193,0.348094322,129.301074,0,93.99785984,13,1,0,22.19690274,25.94756496,-20.12848129,4.178182677,0,0,63,3.094031893,5.83430322,4.984247509,1
3,198.8916323,2.969144573,-10.53997481,0.644542434,25.53421607,6,75.2356145,5,4,1,66.58576232,84.94115879,-19.49050188,8.720703872,1,0,-1,1.853557231,1.863200102,1.402306977,1
0,165.725176,-8.303883971,-10.01988522,0.38976209,175.9799386,8,79.84170904,9,7,4,17.31625024,19.47937836,31.13937123,1.245875605,0,0,-19,9.780581041,9.645362582,4.525436924,1
2,147.8734358,-3.909087444,10.16921731,0.261135433,184.9657561,7,60.31066569,2,9,0,54.21566548,41.33422641,33.16534876,1.029231354,1,0,93,4.833071777,0.946515104,4.784199585,1
0,166.5641395,10.58650221,29.64836167,0.416140351,21.60481237,4,79.68368041,8,4,3,45.76970564,55.82596312,-17.02775412,3.531333615,1,0,16,1.019982898,7.689996118,3.79290918,1
1,74.66703396,-10.24269745,9.710351391,0.362235972,62.60675315,3,99.45949606,2,1,1,54.22156032,71.38909631,9.259034744,9.226000333,2,0,-90,5.491160504,0.865592238,1.039848759,1
4,179.4748771,13.55384063,3.467005042,0.705627141,163.1782432,6,71.13070643,10,2,3,32.05167764,3.014131772,-36.10667706,9.113298233,0,0,-49,6.573703274,1.434191077,4.283194336,1
1,199.2581872,-4.964685853,13.83903061,0.388008751,152.1693412,4,75.81673081,14,5,4,67.21751544,29.05094128,-3.122126172,5.668857512,1,0,63,7.984794227,8.982155937,4.52908771,1
2,79.27525974,1.286798434,-2.087663263,0.673359483,45.05899368,6,87.48759986,11,4,2,45.90552637,60.85190982,49.87928509,5.97913184,1,1,-70,9.486479064,7.530746586,4.923736628,1
5,197.3902768,17.6784195,-26.39145944,0.735123287,49.77637143,0,92.5917467,11,3,3,21.46900212,35.73686791,-34.11608523,3.988072102,1,1,-77,9.236535661,3.655082712,4.357262991,1
1,84.46741288,7.250225207,3.737808953,0.460290452,80.38969953,0,76.69566496,2,3,2,46.33031002,77.50250556,44.756264,3.193629958,2,0,48,9.46122238,6.387243567,2.782347869,0
3,31.99293001,5.824164514,27.45751707,0.745965886,102.0593672,9,72.38675482,4,4,1,21.36391805,65.16521612,32.4254722,8.336996688,0,0,-5,1.289126334,4.572472217,3.754598707,1
0,92.42638981,8.464309104,-19.48182346,0.426390832,127.4684066,2,97.513032,6,1,3,21.84789981,23.44014537,47.22146509,1.956653744,1,0,57,7.405967204,0.665377609,2.940514048,0
5,199.5775502,16.72445355,11.40029345,0.77844705,80.09359152,1,87.08579867,13,8,3,29.37149433,14.59289796,-32.04212394,5.386189338,1,1,20,3.032721665,7.211276163,2.412073398,1
5,137.9757133,-10.05945163,-17.94397868,0.253573715,97.88159607,1,64.76085218,7,1,1,61.52255965,62.90469936,-28.64815096,6.709575335,1,1,-29,2.687974185,7.632557237,3.505705973,1
2,148.2303309,4.529648232,2.149661068,0.61221156,152.0194782,6,62.75711513,11,9,1,36.52114908,45.04673277,-48.31328183,1.933122613,2,0,-4,8.202867117,8.823413862,4.079329759,1
3,70.51901585,-3.984245825,-24.19941302,0.496288424,16.96980855,9,79.34199403,10,1,0,49.2019598,16.89570411,22.47018129,5.676463859,1,0,14,4.754167203,5.406373466,3.543603147,1
0,54.8064162,-19.52578827,-2.977743825,0.432589283,57.96301943,1,68.80360264,6,9,4,28.82970956,32.63742053,14.40946934,6.197691591,0,0,-37,9.249400682,6.73137951,4.306313471,1
3,180.5367744,-14.98796414,15.36979973,0.579627127,145.5364213,3,70.15939014,8,8,3,19.71598623,30.30467483,-32.19345617,7.682464545,0,1,26,1.381915817,4.380504184,1.705499898,1
1,100.2766748,-7.000324189,-9.145708546,0.622314255,180.0892992,1,95.10768715,4,2,3,68.77945141,10.81319723,29.11449655,3.113524442,0,0,16,8.219627465,3.189092591,2.494778206,0
2,30.69828944,2.599998847,9.894703469,0.202617962,107.218714,5,63.58264097,9,9,1,43.85426855,54.69090193,-20.08044939,3.63994753,0,1,-62,2.231509702,4.116999952,2.250343251,1
5,80.02181219,15.25899107,17.72699765,0.300171853,111.1015622,7,88.61456461,10,6,1,67.31054504,76.36486339,-36.50044307,6.12569032,1,1,28,2.589194814,9.117523567,1.776508559,1
5,63.27445841,11.64456473,25.63066917,0.62782763,30.36268215,9,70.84569014,14,3,4,15.44232316,57.54668889,-7.743733498,9.84813769,2,0,-4,5.29616544,1.64171285,2.77269731,1
1,132.6412838,2.133346897,-15.92147509,0.599831248,95.0083497,3,90.41312886,2,5,1,11.42948564,82.62913649,-40.90301516,2.957438645,2,1,69,4.560309468,2.484998176,4.791491491,1
5,158.5409389,-17.04518328,-6.041045051,0.779628503,111.1972806,4,88.89645538,5,3,2,61.76342641,12.75685472,-23.67563437,9.873134444,2,0,-24,5.375550755,6.061907914,3.152033167,1
4,114.5747449,-8.563748384,-20.8550392,0.656622674,56.06939569,3,60.29567606,4,9,2,49.3451221,43.56118578,-12.86666416,7.429082797,1,1,-96,9.460238698,1.162813216,2.145619507,1
2,61.60283446,-5.331654084,29.54901013,0.770463625,61.15621388,2,80.36541652,11,6,2,14.24707345,60.94151037,35.18641745,8.434738627,2,1,39,6.91650042,8.918645117,2.416242473,1
1,39.85395881,4.868687408,25.62005808,0.621524301,81.68399099,4,65.5727793,3,0,2,20.12453875,67.60015609,29.25487413,1.806771414,0,0,56,3.612784437,0.472363719,3.452302847,1
2,83.30078078,-17.40305508,2.397427817,0.378831325,13.81352758,8,94.64908122,11,2,4,57.84713985,69.57863064,-5.724571425,3.703781687,1,0,-98,2.556178411,7.553122933,2.410986967,1
0,167.0137723,1.20774218,20.52199766,0.263218953,71.19504146,7,94.86343531,1,2,3,33.22467202,72.89654271,22.45750578,1.519626517,2,1,-40,4.780416476,3.737280471,3.153386892,1
2,101.317301,16.05858305,1.257478636,0.669094318,50.17512133,7,76.7338323,6,0,2,48.60837596,65.14298122,6.864963618,4.343922955,0,1,78,5.064769245,0.511655736,2.096639574,1
2,72.88268742,8.217307828,7.41514128,0.586489533,72.22449691,7,77.77582474,12,5,1,23.60299357,9.422808894,-15.91581449,9.831606939,0,1,63,6.411649689,8.429278937,2.383725084,1
0,33.52321217,11.88307226,-24.65253407,0.228911607,32.75480505,7,72.13131758,4,8,2,28.06732665,69.53056776,22.58743435,1.94745756,1,0,10,3.394024332,6.404602347,3.822911435,1
1,114.3305489,7.267025934,15.31622523,0.41603028,179.2001833,6,88.66425196,3,7,4,71.34059166,72.47826568,18.34991545,6.061355041,1,0,-26,7.907583224,0.088587091,3.338473407,1
2,146.4197584,-11.73643551,-22.33719098,0.774079889,122.7825662,7,74.34645452,11,6,1,18.58081319,99.34799343,11.90944422,1.054635605,2,0,29,1.886142209,2.675328484,1.373947453,1
3,62.35600877,-15.5806472,19.56405782,0.500240687,139.0294406,7,70.71169898,13,9,2,36.95840277,69.33624367,11.7955521,7.414145344,2,0,-72,6.044080272,3.520456077,4.892730074,1
2,121.3221027,13.17962692,16.92168526,0.459637482,159.9425353,7,77.28924238,7,7,3,60.95256637,68.68303958,18.29819923,2.774734231,2,1,-60,6.611784879,3.225781489,1.197347692,1
1,101.5255835,7.820177441,12.52468186,0.474619763,104.7040178,9,63.65950074,8,5,1,17.98484817,51.48132902,-11.54544874,2.166260834,1,1,-72,2.86148423,4.98342029,1.331758289,1
5,149.671105,3.002462353,-27.83037717,0.325329634,26.51485474,6,89.86412819,8,8,1,30.48017672,86.79229086,36.90758151,4.033160309,2,1,-1,8.434102154,5.268029579,3.805544195,1
0,176.3028335,-12.4286854,-11.81229864,0.421224303,112.0502429,0,60.50385605,2,2,3,44.6714814,99.6834762,-33.76921545,7.939398681,2,1,-37,6.538889127,3.967540178,3.832072558,1
5,82.19831034,4.133798612,-14.21324581,0.421887954,121.4998124,3,85.77940246,2,9,1,35.16435875,77.90448702,38.38854632,1.959517777,0,1,-43,6.811499932,3.317703388,1.075742133,1
1,183.8110831,-18.74712859,-8.391815552,0.231413012,151.6335001,3,67.31458107,4,9,2,33.62466093,61.25003779,-15.7718157,3.068550962,0,0,37,5.479691552,5.044093283,3.571015598,0
4,150.1818057,-15.24643462,-24.74143519,0.660540577,92.01531378,4,69.29616185,4,8,1,26.73819092,7.895482693,-37.49683844,1.076179795,0,0,-90,9.186347955,0.336154046,1.133040059,1
5,36.31823918,-7.524394008,26.21746938,0.449902659,34.24025753,9,85.42527995,9,3,2,42.65188927,72.67391317,10.00274027,9.715733764,2,1,34,7.245348233,6.4520176,4.843079976,1
2,164.5112926,-2.250468904,3.228134443,0.693307932,63.9174221,5,99.71773863,1,6,3,45.33046155,70.85615686,-12.40133309,6.3293104,1,1,-24,4.436520084,6.059825169,3.784570375,1
2,114.0866008,-15.17742017,-11.66854136,0.710208801,78.98563632,3,91.10869956,0,8,0,47.3835574,77.55681478,31.54997271,7.479096727,0,1,7,3.14745299,2.792197997,1.746312405,1
0,190.7283516,-15.20239265,-6.181108976,0.327196433,132.7242759,1,69.03358529,7,1,3,5.996135661,12.45553884,-6.921453147,6.86244854,1,1,88,1.639555073,1.79515447,1.632419153,1
2,85.01735453,9.035746423,-3.16784757,0.594412089,118.4478779,5,67.0409902,2,1,2,45.80342648,65.37325001,16.85625256,2.29928103,2,1,93,2.488247535,0.729849726,3.278649211,1
3,130.5063221,2.788776261,6.035660002,0.483369082,77.65837792,7,94.64931481,0,8,4,68.67983969,29.5723905,-19.17420105,6.354459451,2,1,-7,9.934146569,5.873437513,3.534074903,1
3,192.5448511,1.349679231,0.940765662,0.728094043,197.4378973,7,77.76735792,0,2,3,39.41002272,76.02712434,-29.0547625,2.182740356,0,1,-15,4.660902064,5.689002726,4.324950519,1
5,76.09715461,-1.902620195,25.16351839,0.329444408,125.0972157,6,65.48211211,10,8,4,51.78396286,24.0373954,-11.19509691,4.611128086,1,1,80,9.088185045,5.333180901,4.613284597,1
1,110.2321025,19.06172425,-0.182191026,0.60668792,55.07309043,5,94.48845693,14,4,4,40.52799385,68.39786768,10.68078346,6.120668223,0,0,-36,2.535124212,9.856182682,2.570133776,1
0,157.9242324,-18.00798868,29.52948089,0.564651273,29.3386698,1,92.64369412,1,5,2,61.68658392,29.4992947,15.69467392,6.029930027,2,1,-74,4.828247842,5.31544111,4.376339369,1
4,147.4867765,-12.77491295,21.08549746,0.377180887,39.04323645,6,99.35625456,5,1,2,67.00039972,0.899429282,7.82066653,2.071660834,1,1,34,9.644666203,7.2179073,3.169520141,1
5,172.5795553,5.900310296,-17.48936914,0.281960542,56.73196839,4,96.38974747,5,7,0,14.07961285,63.3357912,48.80557186,1.309923727,0,0,-36,1.820190263,1.129182718,2.882328562,1
1,118.3654355,-14.54537385,25.83571288,0.590983856,40.52946092,5,94.07161355,13,8,1,32.0170626,11.32690832,19.10901865,8.184108825,2,0,-43,6.345858554,2.989707892,3.795882584,1
0,84.21660262,3.57523752,-23.01801613,0.643158475,45.44773457,9,62.10297591,2,1,3,28.85912917,65.92914728,43.15196276,7.533301933,0,1,-76,9.272547106,2.754466149,1.412779845,1
0,120.9643837,2.710449019,19.04698251,0.389376406,64.16808205,7,64.17661478,11,5,2,29.77027375,92.56094484,-38.20668051,1.736370141,1,0,-53,9.547150357,5.759755059,2.061546023,1
5,89.49320538,18.84020735,-7.162602391,0.586899562,42.94098311,7,82.75932777,3,5,3,9.912216867,96.92459342,-43.86270702,2.146739669,1,0,-97,8.614067294,3.308132284,4.267050742,1
1,59.99319128,15.33545948,22.67845923,0.437078545,180.3854307,2,81.25916985,11,7,4,58.76671654,23.59230873,-18.9005298,9.033253988,1,1,35,8.703409891,6.410664269,3.016315353,1
1,124.3448494,17.82213375,22.08340141,0.62792413,25.24441168,6,78.31852858,12,9,1,3.539403254,80.92532277,-36.34110616,7.922160115,1,0,14,6.869646587,6.900897392,4.632173746,0
2,38.22469414,-15.45590522,18.35552401,0.319529165,109.657164,0,75.87157302,1,4,0,38.50408915,35.35532769,2.586852823,9.965442666,1,1,95,2.983807973,0.336898372,1.354814936,1
4,36.21780151,14.72593749,17.40182618,0.734129002,87.97539713,0,77.24841939,1,8,3,47.99336555,90.04570727,1.898125352,3.285887043,0,1,87,7.5761069,6.397577124,2.253651244,0
3,40.9775017,-14.83637353,-11.71925165,0.372445758,196.6519372,6,82.77191737,14,0,1,15.7303301,78.74895686,7.504716644,5.3902269,0,1,-97,9.80546018,1.167873623,2.422199571,1
2,144.3438994,5.317287142,-25.14484302,0.420671593,31.28739141,9,60.0830607,6,8,0,65.31536364,7.392171665,24.52278808,3.128136185,0,0,35,5.733401632,4.651353019,2.690881291,1
0,99.18776459,8.803126427,-5.821189274,0.234855171,85.59256382,8,70.42835097,12,9,3,60.5369937,40.71369939,47.13297002,6.605201246,0,0,-11,3.346276232,7.265765708,4.947280206,1
4,113.999581,-13.56586007,-19.5885291,0.266907327,194.1993823,6,80.73118883,0,6,1,34.44694479,33.7317826,37.82586914,2.038728152,2,1,-85,6.16123961,7.033449959,2.242650856,1
4,88.37780667,5.306375037,11.69706533,0.509517142,174.4463539,9,88.88864395,6,3,2,30.1915742,78.51810207,-38.16327604,2.145188555,2,1,46,7.215493206,2.99822545,3.074729812,1
1,73.11815817,-17.90158028,-9.234016408,0.360555606,165.2436935,4,66.9662677,13,2,3,17.79632269,41.02857107,-16.14863112,1.646991023,0,0,28,2.874522785,2.723658505,3.144285295,1
4,90.91187761,-8.26935657,28.53661205,0.701288135,59.00153714,7,81.87524695,11,9,1,52.82951895,68.45883977,-24.4176975,7.24227474,2,1,0,7.472704128,4.402265079,4.083191754,1
5,62.87428882,16.84633976,8.458324641,0.208816033,42.4686416,1,88.57838736,13,5,0,10.35380977,60.24352556,-32.31826422,5.446653197,2,0,61,6.28689573,1.88667083,3.071475976,1
4,145.3888444,-13.13075348,19.34883382,0.427456429,137.0422118,8,77.78510632,11,0,1,49.29688052,97.56387191,4.472487666,6.559580947,1,0,11,6.511149182,9.746990127,3.422949602,1
0,47.29503407,-17.3892003,-22.04851964,0.402407328,186.5814379,5,61.08324535,13,2,2,60.81444601,93.77849568,5.326440203,8.913709419,0,0,-56,3.753891368,3.449170713,4.013312203,1
5,117.8731216,-2.252872014,21.72086894,0.211596579,115.7849497,8,77.97072634,0,1,3,17.22148189,42.76995147,-27.27551721,7.662956363,2,0,-38,2.397401291,9.22993274,1.404528019,1
5,111.060589,14.02472834,25.36543143,0.274621039,118.606411,1,71.85779551,13,8,3,62.51634561,72.35782116,21.18972503,5.155506264,2,0,-7,6.611049058,9.08264963,4.853888494,1
2,81.32701502,-16.93310472,-0.776284871,0.448185605,63.1960278,2,97.18598431,5,2,3,3.36594716,82.9460094,23.29142992,9.859203896,0,0,33,6.276096902,3.648489876,4.385216704,0
4,47.38919621,-5.778585391,6.375176265,0.495718751,156.2036573,7,64.98453543,2,1,2,65.80790436,89.88857539,-47.90200052,5.10630491,1,1,-65,4.042109689,2.540846323,2.555090454,1
1,149.5708108,15.99099338,15.88858805,0.442573848,45.53831223,0,86.09903822,7,3,0,9.403718177,6.813426378,-10.42422963,2.012056059,0,1,20,3.663043008,7.708356345,3.913670356,1
2,126.8218615,-15.273778,-19.50968236,0.518562607,71.49905492,9,62.10879065,5,1,3,46.84890163,30.20787993,39.01406412,9.933892725,1,0,2,4.125200155,2.293778476,4.049300418,1
1,167.6109797,-7.573259764,0.153964588,0.557079005,90.83292334,6,77.84681751,10,0,0,18.75585529,32.0230041,2.031860824,1.20538657,2,0,-35,5.408950046,5.2124639,4.400985798,1
4,70.03902995,11.13682446,-6.080218334,0.205954293,106.445972,6,82.15917949,1,5,1,60.39521977,43.44459512,-15.23721986,5.948952035,1,1,18,9.773377616,1.106893744,1.753267301,1
2,164.5658996,1.728439486,-21.21756047,0.478457096,56.05784916,0,71.91819725,7,9,0,37.37332562,16.92647507,-24.63238484,3.781859398,1,1,-93,7.872081598,3.859321545,3.814811011,1
4,79.63077308,13.29332563,-7.947934663,0.778099545,31.8189967,8,78.20302542,4,7,0,10.60212458,49.620588,-25.66454801,5.531969359,0,1,94,8.665657652,0.781549237,1.133362122,1
0,49.14042427,-15.53618428,-25.90966144,0.511419368,126.0178081,7,66.54215178,7,9,3,41.54040156,66.32143273,-40.02319661,6.028416573,2,1,-74,5.55084612,2.834395927,1.462316496,1
2,52.93576906,16.82216686,-28.45128558,0.60652536,64.83980512,3,72.16495398,7,9,4,29.95966532,49.73639202,31.72264191,3.160863067,0,1,-67,5.735112506,6.652937382,4.104267842,1
1,67.57994166,17.39647178,-21.89002265,0.387118315,120.4352621,9,84.844253,5,1,4,47.96279498,66.57930952,-41.33425946,6.011728802,0,1,-73,2.838921953,9.913071566,4.252012016,1
0,146.0129123,-13.78747919,27.7869067,0.664394827,39.3289159,4,72.07200223,1,8,2,63.61513322,6.644163182,-20.77052341,7.804550008,2,1,58,7.489412527,2.548075965,3.369745808,1
3,71.47349496,-18.64498142,2.971772154,0.663752889,101.4166194,1,95.98972314,7,2,2,30.06662831,87.59873317,-45.43242614,3.398588535,0,1,44,4.794256052,4.733212905,3.326743897,1
