customer_id,avg_monthly_usage_gb,usage_trend_percent,peak_hour_usage_ratio,service_outages_3months,avg_download_speed_mbps,network_stability_score,call_drops_per_month,cs_tickets_3months,avg_resolution_time_hours,unresolved_tickets,last_ticket_satisfaction,usage_change_3months,service_downgrades_6months,missed_payments_6months,payment_amount_trend,service_cancellation_attempts,support_requests_30days,negative_feedback_count,last_interaction_sentiment,interaction_frequency_trend,chat_support_satisfaction,service_quality_score,service_interruptions_30days,avg_interruption_duration_mins,service_level_achievement,customer_engagement_score,app_usage_frequency_change,feature_usage_breadth,service_exploration_score,social_media_sentiment_score,social_media_mentions_30days,community_forum_activity,public_complaint_posts,previous_churns,years_as_customer,historical_satisfaction_avg,complaint_history_score,nps_score,satisfaction_surveys_completed,last_survey_rating,would_recommend_score,contract_type,monthly_bill_amount,last_interaction_date,customer_segment,recent_complaint_text,dissatisfaction_level,primary_dissatisfaction_reason
57,26.81357539,16.03129734,0.477377337,5,136.5510969,86.31061533,10,3,8.626417106,1,3.030546891,-0.836309613,2,2,18.20113049,1,4,1,0.907147075,-0.75623233,3.761573354,80.38613739,18,100.1514886,0.702793465,38.72295796,-8.143440186,4.747683515,40.80429988,0.59475075,4,1.13476402,1,1,3.838796328,2.390303478,7.666884459,26,4,9.103899047,2.714634957,annual,150.9951724,49:46.6,Business,Coverage is spotty in my area,0,None
58,47.23674386,-5.884145183,0.447059325,9,27.66113788,82.57581521,14,0,8.182630618,0,4.231862757,-30.46404047,2,4,-0.131754812,0,2,1,-0.633729257,0.426592821,1.581691436,78.79552337,12,92.52089263,0.982707287,11.46632061,36.33865648,8.177711927,3.736566014,0.548397319,3,9.041108126,3,0,1.182354289,1.289553209,33.68253676,-61,4,6.715111937,3.356248178,2-year,53.50875493,49:46.6,Basic,Coverage is spotty in my area,2,Service Experience
59,18.59318489,-1.207462782,0.59058408,4,36.91285815,97.31826502,12,2,1.804614118,0,2.472342551,-9.443419086,1,5,-4.256887194,0,8,2,0.212066905,-1.275763038,3.364620018,69.84257352,8,97.66993279,0.72414535,84.24542044,-24.35713053,2.458984199,23.70629011,-0.407375723,2,4.461795848,1,0,5.674977288,4.195748741,38.14703434,-29,0,9.023885865,2.333015537,2-year,187.4444398,49:46.6,Basic,Connection keeps dropping during work calls,1,Billing Problems
60,71.81276285,7.650327793,0.527259122,8,80.15004558,83.46047124,11,7,39.95303567,0,1.500312907,-35.84059732,2,0,-0.670052238,0,6,1,-0.576835731,2.899117002,4.56892344,99.53477829,4,62.20778289,0.731960384,49.81684157,7.09221518,6.572032258,77.92192834,0.363108146,9,6.88739654,0,0,9.523605614,3.220099421,73.04207201,13,3,9.419164638,0.030079606,annual,82.35326944,49:46.6,Basic,Long wait times for support,1,Usage Issues
61,83.84868504,22.42062685,0.237363864,4,107.9666411,81.04330074,13,7,70.11099469,1,1.165997218,-31.08257875,1,4,11.60863046,0,4,4,0.228129969,-4.606805123,3.800136164,94.09454825,0,109.3858858,0.675835572,12.73760325,34.38520582,5.550349615,60.59862703,0.407747066,7,1.389144232,2,0,5.42512899,2.797603789,21.29622579,76,0,7.084974627,6.925502368,2-year,127.7542665,49:46.6,Basic,Service is terrible! Constant drops,1,Service Experience
62,61.55631604,29.04500815,0.507501589,1,18.88071294,90.37243421,7,7,32.14661391,1,2.126038483,-14.67512608,0,0,-0.908894699,1,6,4,0.445299405,-0.682324618,1.594737569,87.4793145,1,39.11418527,0.92274024,11.53125222,42.06884412,3.745644737,20.5770522,0.125022832,6,0.219474824,4,1,6.866347558,1.733332188,37.53458534,-63,2,5.668118008,5.90552901,annual,84.71121519,49:46.6,Premium,Coverage is spotty in my area,2,Service Experience
63,167.4601267,16.09640483,0.68384217,9,51.06573114,88.50662476,1,5,39.39378263,3,1.976934801,18.28986243,2,2,11.33110725,1,9,1,0.444608659,-1.177440853,4.471329987,76.86727942,10,18.80065612,0.710257692,15.9242394,-1.417663285,7.547811908,25.74419951,0.201196765,8,8.904839573,1,0,8.164212869,1.371410927,91.0642544,-45,1,8.93801613,8.096445402,annual,111.2652319,49:46.6,Premium,Happy with the service overall,1,Service Experience
64,77.78313207,-4.93399307,0.475543927,3,145.4578178,67.72640034,8,5,69.72585557,4,3.241407896,-6.861065755,1,0,-2.732102174,1,8,4,0.630147981,1.475784908,2.206176053,73.10299009,3,85.04787991,0.732103299,75.09732597,13.96881021,5.960695236,81.6802023,0.148909277,2,5.745456395,2,1,7.993401222,2.114942238,11.45508837,-67,2,6.110172972,0.410107735,annual,183.6462258,49:46.6,Business,Coverage is spotty in my area,2,Service Experience
65,63.37755684,-4.718579863,0.231173947,8,43.03973018,78.85233098,14,4,19.11793824,4,1.086955352,15.53036732,0,0,-9.919773152,1,4,4,0.707100456,4.662762519,2.816304577,59.24486976,8,64.72252992,0.765739243,71.08566735,-49.70198692,5.296253743,20.90842029,-0.836271192,9,0.199877556,3,1,0.731187285,3.875617053,74.53240007,28,3,2.141204886,9.286556447,2-year,41.65813791,49:46.6,Premium,Happy with the service overall,2,Network Quality
66,113.1122558,14.2549381,0.67176692,0,50.39227103,78.90061771,8,8,61.95138793,3,3.082282177,17.15658981,1,0,-6.941090807,0,6,0,-0.845456547,0.103754066,3.104571039,65.2868737,4,102.5502923,0.773491312,20.38186802,-24.67766925,7.009023833,33.41577258,0.340530689,0,9.923394809,4,1,7.409954132,2.647083715,70.24851116,-91,2,4.301704004,3.308869401,annual,175.5782465,49:46.6,Business,Long wait times for support,2,Service Experience
67,36.77560275,-15.67337125,0.320818269,0,126.2922811,75.12898061,2,3,39.79372317,3,2.567086968,-35.43230025,1,1,-16.88706141,0,8,3,-0.313465686,4.868768469,4.402026418,88.69803999,4,9.739109895,0.764536316,84.69234181,-22.12878963,8.220612772,66.43586917,-0.06044998,8,4.92192383,3,0,9.494495659,3.28091035,13.05050766,67,3,5.013288566,9.130698625,annual,124.7875267,49:46.6,Basic,Bill is too high for the service quality,1,Usage Issues
68,162.4174263,-23.37155321,0.355172501,6,12.2810926,80.69173929,3,9,41.43283254,0,3.30848908,-28.21644783,0,1,-0.104754224,0,0,4,0.374245041,-1.977506051,4.726429981,72.6874477,7,101.2430884,0.801497478,28.12947955,-40.65069883,9.75401911,56.11123857,-0.123085439,8,4.758765082,0,0,7.00652234,1.328182215,68.84906874,-85,1,9.418321145,1.071314821,2-year,143.062114,49:46.6,Business,Happy with the service overall,2,Service Experience
69,24.1646223,-8.722670542,0.298823812,2,72.36890948,76.52429591,7,6,25.36534386,3,3.809670113,3.899459685,2,5,-14.075563,0,3,4,-0.002827425,-4.691318675,4.718611511,94.11347583,1,35.19535839,0.925805152,79.29855833,-22.03049866,6.664153315,46.08702052,0.719998438,0,6.209141843,3,1,8.364428937,1.492972174,56.97837893,73,1,6.932669251,7.439205815,monthly,39.50080135,49:46.6,Business,Service is terrible! Constant drops,0,None
70,197.508518,-12.7656605,0.398129039,9,60.04443085,67.97381958,8,0,40.87248963,1,3.53636778,10.67348016,2,5,12.46188025,1,0,2,-0.618648106,-3.343368325,1.031816725,57.39555682,6,78.58268006,0.927714016,48.88059077,-17.88779669,8.869959869,89.9741091,-0.953546573,7,0.079045342,2,1,4.85549701,1.045223324,28.75223371,51,4,8.877498065,5.793582314,annual,159.4378499,49:46.6,Premium,Network quality has degraded significantly,1,Billing Problems
71,156.7265062,-12.22151277,0.654050903,1,50.90508019,76.49465949,2,8,6.193118173,2,4.938577477,-13.65412791,1,2,-3.176377034,1,7,3,0.10541914,-1.048751152,4.687553942,75.4173548,16,4.815454689,0.919325254,73.15486825,46.87660396,1.009823869,21.97104627,-0.497370164,9,5.691383737,4,0,3.190693264,3.693137802,31.11411951,-87,2,7.818325308,3.581912153,annual,51.7223305,49:46.6,Business,Great customer service experience,2,Service Experience
72,47.75597949,-15.98353494,0.511631516,8,46.42644114,62.8910779,4,6,55.28969366,1,1.553061376,19.52582471,0,0,10.60009296,0,2,3,-0.185128694,-1.836660908,1.217547864,82.3482842,10,73.14975556,0.640449936,38.13876631,16.86023806,5.772121235,74.14198909,-0.757193,0,6.29483904,3,1,6.762392231,2.05781809,83.29922753,-11,4,3.788747979,0.791423959,monthly,194.0196006,49:46.6,Basic,Network quality has degraded significantly,2,Service Experience
73,11.04920225,-27.47440862,0.322928764,2,18.2492452,83.03143451,10,9,21.21283107,3,2.718948036,-49.18994609,2,2,18.1784171,0,1,3,-0.219923445,-4.02945869,2.063094627,75.84242282,14,86.0726027,0.919871521,34.71405971,-7.399492058,2.931827939,15.90638406,-0.929317911,5,2.969535681,3,0,4.921999781,4.867706343,23.10149863,66,0,7.468380938,6.047365098,2-year,165.878837,49:46.6,Basic,Bill is too high for the service quality,1,Usage Issues
74,164.9376714,-28.92756392,0.726698047,1,50.64974526,94.14618196,14,8,64.02019139,4,2.699322947,-29.02851411,1,1,13.97911799,0,3,1,0.619507435,-0.673398923,3.059951419,94.46134458,2,44.25002574,0.648100709,84.1359599,48.80544607,1.847732114,61.57338335,-0.448646005,8,7.268524098,0,1,8.952888563,2.233823241,51.27805294,-83,0,2.757697623,0.264398831,2-year,113.7875564,49:46.6,Basic,Service is terrible! Constant drops,2,Service Experience
75,144.3028953,29.26334338,0.727749113,7,11.24259839,89.01148337,7,6,27.11739932,1,2.668212815,-6.378677238,0,0,18.05854719,0,2,0,-0.184803332,-1.618842283,2.919702756,99.47816409,12,25.84928463,0.649889508,3.530225451,-34.67676798,5.787739154,87.06235634,0.976952546,2,3.774318162,2,1,9.743819686,2.454472155,68.11497373,-17,0,4.673312305,5.012820991,2-year,187.1083827,49:46.6,Basic,Bill is too high for the service quality,2,Service Experience
76,148.5113619,-4.333611976,0.722347055,9,118.2397602,74.4157616,2,1,11.14051184,4,3.655193568,-17.14970623,1,4,2.717461075,1,4,0,-0.947090989,-3.773807795,3.418839176,55.79173292,17,64.51568119,0.979145109,97.47369473,-2.394880607,7.721438555,45.79017855,-0.459541654,5,7.177731345,3,0,8.198020675,2.877959326,12.99016943,68,0,8.254826714,6.042085758,annual,58.74245797,49:46.6,Premium,Bill is too high for the service quality,1,Network Quality
77,156.5413659,-6.94040117,0.343277727,5,62.74303012,63.48284822,6,5,50.40759178,1,2.959312242,-41.83779235,0,1,-13.38702264,0,7,2,-0.883873322,-2.038828694,2.917784915,56.4977452,19,99.98289653,0.927759138,64.81795583,14.7062207,4.710452702,72.42945072,0.32741164,2,1.438251785,2,0,9.926796175,2.276562995,93.23538712,-45,0,6.507362457,7.325237473,monthly,198.5828739,49:46.6,Business,Connection keeps dropping during work calls,2,Service Experience
78,24.06848383,10.77883696,0.470743607,5,69.36605569,68.08597597,10,9,12.68504827,4,3.069730239,-24.25490402,2,1,17.41583817,1,9,3,0.712488083,3.864360554,4.737502719,56.51620568,19,38.825683,0.820964187,43.24833882,-44.44193655,7.030967044,82.0393353,-0.76340222,4,9.13697816,1,1,3.483705984,4.269772888,26.0634315,63,2,8.428712554,9.913346342,2-year,151.8592377,49:46.6,Business,Coverage is spotty in my area,2,Network Quality
79,78.10848842,-16.90476673,0.790993794,9,134.571215,81.81961362,7,3,54.5113166,1,2.729423969,-48.21869997,2,1,14.74017562,1,7,3,0.92120162,-1.979511345,1.962195393,84.0588548,2,30.2963157,0.949988082,62.80545312,21.69988581,5.407473285,13.60264249,0.20369526,6,8.794573737,0,1,8.957553788,4.50482724,31.8834923,51,4,3.292332241,2.600937135,monthly,46.72424532,49:46.6,Business,Coverage is spotty in my area,2,Usage Issues
80,32.01512131,26.99767104,0.663207486,6,100.4179727,68.28228334,9,2,69.73596878,4,4.966797844,-5.007776775,1,0,14.57651964,0,6,4,0.376818673,2.139554232,2.096098776,68.63380477,1,33.47223704,0.995745857,12.27409465,-40.01326471,4.933772794,70.58268953,0.968962966,9,1.506264761,0,0,3.299336288,1.044144317,66.61157381,-11,4,7.747739492,3.223898214,2-year,121.2205557,49:46.6,Business,Service is terrible! Constant drops,2,Service Experience
81,173.9896509,17.18070086,0.216300453,6,6.168569985,81.75892445,10,1,56.34825368,2,4.710245395,12.49197801,2,5,7.730977096,0,7,1,-0.271263412,1.120470797,4.682951743,86.66573306,4,113.8958583,0.844256827,51.40524553,-35.97176914,3.612309764,91.9841024,-0.416324953,3,9.384539371,0,1,1.180380753,3.618646514,7.819164714,-72,3,2.820919253,3.411453468,annual,150.8489826,49:46.6,Basic,Network quality has degraded significantly,2,Service Experience
82,128.4266441,-24.63533986,0.239122755,5,141.7603493,69.26396099,13,5,2.593896639,0,2.230896757,11.94118866,2,3,4.996650487,1,4,1,0.877200632,-0.728188376,1.306958055,70.27357364,19,43.11322989,0.845159375,98.50955233,-34.03104875,4.443341631,57.63706099,0.696151233,3,5.577802728,2,1,6.213736953,3.74435312,62.76126899,-79,0,5.907737552,7.315827119,2-year,134.2137845,49:46.6,Premium,Happy with the service overall,2,Service Experience
83,72.87062472,-4.945153453,0.478358826,3,39.38594757,93.95695478,2,7,43.59189095,1,1.446375699,-1.031886836,0,4,-19.41104433,1,9,2,0.325606173,-2.609743632,3.438243288,81.38033607,4,0.432508787,0.901770812,23.52694378,42.88898267,4.148160677,18.61222445,0.995142761,6,7.016496784,3,1,4.549886343,4.845699506,91.60299602,-90,1,4.90181135,9.318192683,monthly,102.0713978,49:46.6,Business,Coverage is spotty in my area,2,Service Experience
84,22.07608655,22.74709845,0.745532124,8,20.60405679,75.89085891,1,5,50.37415764,2,4.359058896,-17.39608632,2,4,9.922162764,0,9,0,0.688667098,-1.309853007,3.726943808,88.49290028,12,93.80174496,0.692855581,72.2278099,18.32355451,6.815684656,12.69425316,0.177108177,4,8.402937924,3,1,9.216992334,2.481596789,24.90905553,-60,3,6.00828272,9.743237496,monthly,72.18428551,49:46.6,Business,Service is terrible! Constant drops,2,Service Experience
85,69.08664113,26.68392134,0.523221079,5,116.3785859,69.82202504,9,8,59.60754113,0,4.988681006,-14.15778669,0,2,-16.3385953,1,5,3,0.531704608,0.921072135,3.022166894,77.41079553,7,83.91297544,0.666849945,43.49713758,15.54275011,2.044166602,25.97353305,-0.381197799,0,0.835699471,2,1,4.921938876,1.781119873,36.19077268,76,3,2.219800816,9.458113666,monthly,70.49901387,49:46.6,Premium,Connection keeps dropping during work calls,1,Service Experience
86,71.78483119,-1.955909325,0.498687505,3,77.5692108,92.49304721,12,4,4.976163935,1,2.170435576,-40.41568232,0,0,-9.609962556,0,7,2,-0.241721368,-1.492467853,3.776927515,76.97517952,15,15.42819175,0.9038323,65.24581485,5.549349646,1.833727318,10.3513269,0.34706252,9,1.692843575,2,1,9.276325793,3.082324278,23.23339575,38,2,4.25105088,8.793830077,annual,187.5815631,49:46.6,Business,Service is terrible! Constant drops,1,Usage Issues
87,148.6251739,6.804683353,0.26328422,2,67.89673207,73.71355859,6,1,35.08765578,2,2.431139703,-26.12880348,1,5,2.059611814,0,0,1,-0.042595598,-2.851035664,1.691018584,54.41171626,17,118.1885099,0.737961918,20.48872287,-20.71940013,6.940116948,51.33940716,0.689696413,1,2.903909215,1,0,0.786338672,2.790222738,81.87687489,-49,3,7.002134478,9.909773738,2-year,69.90592762,49:46.6,Premium,Long wait times for support,2,Service Experience
88,131.1359196,-19.97796323,0.594068063,3,41.17794655,64.45950751,11,7,39.01133196,2,4.766532726,-36.85903472,0,1,-1.930696605,1,5,1,-0.627735691,-3.835372511,4.410528931,70.53908715,15,72.96747424,0.654028143,47.04649826,12.08897046,5.916682629,6.970468271,-0.657299514,5,4.772044814,4,1,8.305118357,4.166925862,16.76078235,-34,1,6.026777147,3.759457268,annual,193.6088558,49:46.6,Business,Network quality has degraded significantly,1,Service Experience
89,178.5704211,29.47011757,0.693261896,2,84.38336603,82.81637966,8,8,13.00786525,2,3.844518072,7.484014234,2,3,-19.36902441,1,5,1,-0.415971799,3.797669379,1.560102758,77.28885766,0,60.09353891,0.72595109,98.00927139,-8.985028011,4.871800871,22.34046246,-0.094968472,8,3.460545063,4,0,7.591142685,4.615901765,34.66282354,-16,4,5.94072783,9.4832132,annual,65.73840039,49:46.6,Premium,Service is terrible! Constant drops,1,Billing Problems
90,99.72083578,-16.09969792,0.428252005,1,44.78576775,83.26256818,0,9,23.89393649,3,2.182553327,14.03277309,0,0,12.95940234,0,4,3,0.556251323,-0.596870242,2.603249777,73.09904128,7,45.86631211,0.743454747,19.5287151,-35.45838499,2.37198596,43.99104439,-0.36162458,6,5.058463769,0,1,7.199782735,1.346832111,60.10218214,-26,3,5.597471009,7.610199624,monthly,95.32824238,49:46.6,Business,Great customer service experience,1,Service Experience
91,32.72290673,26.56390645,0.665367111,4,135.7295358,88.58782701,2,3,32.25574256,4,3.324185965,-12.4153717,0,0,15.15203832,0,3,3,0.787956784,1.252083217,1.301030405,95.03910001,1,107.8407307,0.986091064,63.64450278,18.95972903,4.699244007,47.39147504,-0.433282006,3,1.859170273,3,1,3.551358551,4.386317915,40.45544327,35,2,9.49496419,1.684598595,monthly,32.09498249,49:46.6,Basic,Service is terrible! Constant drops,0,None
92,145.5165096,8.97879894,0.778685992,1,36.20464956,69.60877733,4,5,60.15788785,0,4.776918317,0.943482836,1,5,7.27491774,1,0,3,0.448920847,-0.095896389,3.180844315,95.32653161,4,29.27561777,0.879183884,57.55977488,-37.04178321,8.10758587,56.53984851,0.721642521,1,6.821541399,0,0,7.83759636,4.635883513,6.546931451,58,0,9.411127281,0.454651879,annual,183.5344697,49:46.6,Business,Network quality has degraded significantly,1,Billing Problems
93,154.5491592,6.464207693,0.322259875,5,133.2314968,77.75085356,2,9,66.98793719,4,4.247252428,-41.49746604,2,3,1.642714346,1,9,4,-0.069652607,3.725665184,3.67898323,91.09586903,14,34.29226803,0.812342527,56.50515863,-30.9331419,9.006591122,70.56149628,-0.156691986,3,0.557348812,3,0,4.832965792,4.696543513,94.77206676,22,1,4.241304755,2.144839579,annual,47.73978481,49:46.6,Basic,Coverage is spotty in my area,2,Usage Issues
94,116.6426675,0.761310661,0.513997779,2,86.11378673,71.29471676,0,7,45.61802085,4,3.967330855,-7.402574971,2,1,18.42951356,1,7,0,-0.826981462,0.469348524,4.76488654,68.76490377,13,14.6892968,0.987549255,61.51232897,31.76993118,7.32318913,4.722863967,-0.321847316,4,3.614495062,3,0,7.152035109,4.057239435,33.79004418,-95,0,4.167055104,7.787511243,2-year,90.7459741,49:46.6,Premium,Connection keeps dropping during work calls,2,Service Experience
95,156.4837642,-16.1598113,0.372282775,5,125.1307794,63.23814944,14,8,29.04110821,4,3.947985247,-0.804628504,2,0,-15.20175169,1,5,1,-0.886104103,-0.192185821,3.957344784,85.86495758,2,91.09429147,0.961255896,50.22379737,16.01170961,1.539209583,8.062095218,0.207021083,1,1.790332447,1,0,5.522271468,3.968330244,44.56512128,-20,3,5.994086109,6.316968812,monthly,173.2280964,49:46.6,Basic,Network quality has degraded significantly,1,Service Experience
96,103.8211633,-19.40831808,0.675712651,9,108.3626694,95.06455308,6,4,19.03620226,2,1.712081297,-18.30623093,0,4,9.516402147,0,2,1,-0.251348871,4.246009904,3.164411666,69.76442305,6,71.46591365,0.804800343,1.693075026,13.09911542,7.033687989,6.08591518,-0.561196841,0,7.299332719,2,0,1.574397045,1.0595871,16.75453352,98,4,1.860456557,2.243562573,monthly,164.6226496,49:46.6,Business,Connection keeps dropping during work calls,1,Service Experience
97,109.3192376,-16.77082746,0.54655602,8,106.0207912,89.15479218,6,5,70.73159809,4,4.298724957,-32.97088409,2,4,-14.86557548,0,2,4,-0.072356562,2.19689596,4.730468069,61.62967995,3,73.08794031,0.962271854,90.00968115,-8.179721566,3.168870306,42.31503155,-0.540213019,3,8.836533388,2,1,0.645585902,4.68076649,86.5350239,-88,2,3.727060307,7.419214545,monthly,173.0551734,49:46.6,Basic,Bill is too high for the service quality,2,Service Experience
98,91.23279349,-18.81370427,0.580749451,0,52.03014212,72.05852238,9,3,70.79441986,3,2.10447453,11.41621644,2,3,-4.726208043,0,5,1,0.218241244,-3.884500927,2.913747352,67.14513218,10,26.21645172,0.761721863,82.69788275,-10.37194818,3.837261187,4.184794488,0.040577462,5,0.787862092,2,0,3.661866512,2.406020855,29.14287879,-95,1,3.077808092,1.413222394,2-year,185.3982904,49:46.6,Basic,Coverage is spotty in my area,2,Service Experience
99,14.82963408,16.77506841,0.678748496,5,38.91505506,83.97491971,11,4,66.67336332,1,4.721466632,2.003610397,0,1,3.419380367,1,6,1,-0.987020957,-3.222955388,3.244822612,53.54823166,11,78.1402067,0.692168266,17.41676809,19.02626092,2.762858872,74.60812668,-0.181454543,0,7.850378559,4,0,9.327888229,1.164487586,1.98230434,94,4,3.010507015,8.218413939,2-year,184.8820341,49:46.6,Business,Connection keeps dropping during work calls,2,Service Experience
100,30.49937113,-8.99248445,0.437582284,8,35.57850301,68.05055153,7,6,56.78250964,2,2.458559964,12.99000973,1,3,9.48350762,1,7,3,0.979445781,2.871228629,3.384394111,66.58887545,14,91.85501367,0.693071271,41.32731774,24.00055386,7.981802116,22.3000181,-0.410035232,0,8.957222937,2,0,5.297350208,2.65191724,31.64025826,54,1,6.746549733,7.94160976,monthly,160.984858,49:46.6,Premium,Bill is too high for the service quality,1,Service Experience
